Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
2,25/09/2013,61.07589807901478,2.6174163428176955,2033.836071686015,,194.41467030294655,,1784.4743314422399,193.95059354614577,7.135523401883691,False
1,26/09/2013,48.40100952963796,2.01191643351952,2033.836071686015,7737.577857051518,194.41467030294655,,,192.22817675496032,6.852435930238981,False
27,27/09/2013,87.36075418797762,2.5091742929439693,2033.836071686015,7737.577857051518,,653.2264753618152,,210.00569535785775,9.215444361124915,False
40,28/09/2013,70.36179882059739,2.771596411184941,2033.836071686015,,,653.2264753618152,1784.4743314422399,215.0731573469178,6.323386496294039,False
33,29/09/2013,64.42271054661305,3.451539506320014,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,203.14448604478028,8.850428502844958,False
23,30/09/2013,86.0279638663903,2.380867429805171,,7737.577857051518,,653.2264753618152,,214.06658535487685,8.224653164566819,False
4,01/10/2013,38.531364960439646,3.8330997418915587,2033.836071686015,7737.577857051518,194.41467030294655,,,193.65786430634503,7.596632144662323,False
19,02/10/2013,44.220181924159256,3.5177060953932564,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,202.75923260263457,6.6127553716949,False
35,03/10/2013,36.36726416899203,2.866655276115125,,,194.41467030294655,,,200.65149858382887,8.082026111752718,False
11,04/10/2013,40.90466105469122,3.687188333777815,2033.836071686015,,,,1784.4743314422399,209.1529623400483,6.004598541831476,False
6,05/10/2013,43.03261888909969,2.013458577470513,,,,,,215.8297358469617,6.411982923170257,False
44,06/10/2013,69.02563763318955,2.1067385851324354,,7737.577857051518,194.41467030294655,,,197.14680746575175,9.507379459332746,False
13,07/10/2013,69.94455833640166,3.9546614501862334,2033.836071686015,,194.41467030294655,,1784.4743314422399,211.04259934245428,6.555677620835076,False
35,08/10/2013,34.06397504659407,2.391883696817537,,,,,,200.97295667181194,7.640679453369083,False
36,09/10/2013,44.84857033639864,2.866594659194977,,,194.41467030294655,,,215.09485210104367,5.255247124323981,False
26,10/10/2013,50.633602742852105,3.759768573162121,,7737.577857051518,194.41467030294655,,,211.43902342552852,5.472274530659968,False
22,11/10/2013,64.22190444642229,2.882401919938949,2033.836071686015,7737.577857051518,,,,208.24082591244883,8.952267465362196,False
28,12/10/2013,64.7389724689887,2.085562789579088,,,194.41467030294655,,,217.8589097288215,6.67529774958117,False
39,13/10/2013,46.873256265543354,2.1224397328273223,2033.836071686015,7737.577857051518,194.41467030294655,,1784.4743314422399,196.1410486852838,6.066536508314442,False
27,14/10/2013,86.08960504087123,3.031066554656733,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,205.8320567435629,9.353666568672645,False
16,15/10/2013,73.22025445777753,2.9111809805142372,2033.836071686015,,,,,214.40192321377995,9.554930470649229,False
14,16/10/2013,73.52313628976478,3.2755654085964077,,,194.41467030294655,653.2264753618152,1784.4743314422399,211.58877127380674,9.981148948956692,False
35,17/10/2013,33.44774072824621,3.981482296860727,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,196.5419333508727,7.9921392902686135,False
29,18/10/2013,79.0585797038515,2.555655135663534,2033.836071686015,,194.41467030294655,,,219.5213125085765,8.586352925923428,True
4,19/10/2013,65.17992403785355,2.09257383265456,,7737.577857051518,194.41467030294655,,1784.4743314422399,202.95617363598345,7.868994480292451,False
12,20/10/2013,50.64839660268183,3.219094834627101,2033.836071686015,7737.577857051518,,,1784.4743314422399,207.2735245585135,6.402015143450047,False
3,21/10/2013,37.18692470521009,3.565670141877606,2033.836071686015,7737.577857051518,,,1784.4743314422399,203.27994178655072,5.451847974120738,False
7,22/10/2013,52.357183130336196,2.395147003736127,2033.836071686015,7737.577857051518,194.41467030294655,,,193.27317700521118,7.408817838543318,True
21,23/10/2013,85.98442521862711,3.6063112321213726,,,194.41467030294655,,,215.6211544965714,5.939138795042871,False
23,24/10/2013,56.74883370157531,2.8431160443808743,2033.836071686015,7737.577857051518,,653.2264753618152,,207.34273503618925,6.620073464324163,False
39,25/10/2013,47.026847512855106,3.654604168121651,2033.836071686015,,194.41467030294655,653.2264753618152,,217.98940754777874,8.150244670138772,False
38,26/10/2013,80.65856572898137,3.7111152860172227,2033.836071686015,,,,1784.4743314422399,199.42609151750352,5.544545795556461,False
38,27/10/2013,53.325038914616876,3.000774152665276,,7737.577857051518,,653.2264753618152,1784.4743314422399,214.9576121256176,6.002451300331187,True
14,28/10/2013,78.89919220430134,3.57971570705205,,7737.577857051518,,653.2264753618152,,215.39289922676556,8.71687533698544,True
19,29/10/2013,83.5104405698986,2.443674342780195,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,206.28780187584235,6.984172929349232,False
7,30/10/2013,50.235811430376884,2.836906497314831,2033.836071686015,7737.577857051518,,,1784.4743314422399,211.06728319842796,9.45311339488137,False
20,31/10/2013,48.35012541417238,2.6084005226373153,,,,653.2264753618152,1784.4743314422399,196.8468733821876,8.835007912853454,False
13,01/11/2013,33.96706644644446,3.9353250343773967,,,,653.2264753618152,,190.4871606261566,8.053480690772341,False
41,02/11/2013,56.28696149353236,3.1927026516079144,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,206.96627247536642,5.00052034722676,False
23,03/11/2013,79.63135843959746,2.3699404639690735,2033.836071686015,,,653.2264753618152,1784.4743314422399,203.46894480941754,9.797149812074023,False
43,04/11/2013,42.382464352760216,2.87447017490478,,,,653.2264753618152,1784.4743314422399,215.67137433997712,5.190051282186639,True
32,05/11/2013,82.28546228993096,3.237972457932119,,,194.41467030294655,653.2264753618152,1784.4743314422399,212.4309623934651,9.226185013878204,False
45,06/11/2013,73.42870008611827,3.9150116797486163,2033.836071686015,,,653.2264753618152,1784.4743314422399,190.71967538216518,9.432958626563462,False
39,07/11/2013,78.11837732378275,2.710115082642333,2033.836071686015,,,653.2264753618152,,218.37264310122055,9.444413949301499,False
10,08/11/2013,87.23632703056903,3.9851027136149257,,7737.577857051518,194.41467030294655,653.2264753618152,,214.62935744292534,9.464201746756057,False
3,09/11/2013,44.49883863227738,3.94503585678473,2033.836071686015,7737.577857051518,,,,215.41887845487815,8.538549038618964,False
16,10/11/2013,70.24231749309635,2.538326118491124,,,194.41467030294655,,1784.4743314422399,206.2752961114052,5.1830354049779,True
22,11/11/2013,51.593072762052294,3.986581417175767,,,194.41467030294655,,1784.4743314422399,211.24903658500892,6.906369286299994,False
27,12/11/2013,87.37063616708708,2.9372228377908387,2033.836071686015,,194.41467030294655,,1784.4743314422399,203.58714103973617,5.708548364876003,False
41,13/11/2013,63.17450899246439,3.490012200087405,,7737.577857051518,,,,192.0865994704379,7.655127390396644,False
22,14/11/2013,72.36546497644595,3.5099339372779674,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,195.0427299234097,8.05395893994537,False
10,15/11/2013,53.27571668426433,3.7887853843745343,,7737.577857051518,,653.2264753618152,,193.94649917725064,5.514948566211639,False
30,16/11/2013,51.8808417193627,2.447304840604838,,,,,1784.4743314422399,198.79552254370236,8.514509811240801,False
28,17/11/2013,83.90420994451006,2.084080183571025,,7737.577857051518,,,,216.57989523489775,7.281978935481401,True
15,18/11/2013,56.03990525629717,2.013733800105986,,7737.577857051518,,653.2264753618152,,213.5840116185144,5.760086150938603,False
9,19/11/2013,62.23638107072626,3.369957877044838,2033.836071686015,7737.577857051518,194.41467030294655,,1784.4743314422399,211.6720319848711,8.433585673947178,False
39,20/11/2013,38.33514089070315,2.008957932177169,,7737.577857051518,194.41467030294655,,,211.36284472413163,9.148140901843881,False
8,21/11/2013,78.93396973279347,3.954472612388406,,,194.41467030294655,653.2264753618152,1784.4743314422399,209.13041003990875,6.902021397792829,False
43,22/11/2013,30.91132648252683,3.4515826101574323,2033.836071686015,7737.577857051518,,653.2264753618152,,218.65957600013016,9.945391789322201,False
44,23/11/2013,56.6695001493116,2.4109767594306533,,7737.577857051518,,653.2264753618152,,193.7752751737092,8.277558160872477,False
14,24/11/2013,82.57273102420561,3.28202074019959,,7737.577857051518,194.41467030294655,,1784.4743314422399,196.1012328005011,8.537753547410393,False
36,25/11/2013,51.37328224685993,2.9602332522254633,2033.836071686015,,194.41467030294655,,1784.4743314422399,214.28724221933714,5.765913731552042,False
5,26/11/2013,32.23325176590787,2.3932133062321244,,,194.41467030294655,,,195.19728235072824,8.520187975480935,False
20,27/11/2013,48.85815036483079,2.2555629510510693,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,211.4773410729163,5.916516879939423,False
45,28/11/2013,33.28641279423632,3.7339592239910635,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,195.81077526705383,9.153308990715404,False
42,29/11/2013,81.16795252415208,2.2775264582430115,2033.836071686015,7737.577857051518,,653.2264753618152,,219.2403638730557,9.594624509751682,False
40,30/11/2013,63.055412220083,3.37323899430018,,,194.41467030294655,653.2264753618152,1784.4743314422399,205.18357182585524,8.774819959268898,False
33,01/12/2013,44.797180907623485,3.3493268169774817,,,,653.2264753618152,,210.61846148876782,9.183939456965827,False
42,02/12/2013,42.37900431533421,3.822501009402255,2033.836071686015,7737.577857051518,,653.2264753618152,,196.12028249146084,8.012150289092855,False
36,03/12/2013,70.35110148131727,2.259092940314983,2033.836071686015,,,,,199.76189137209641,7.345289653224036,False
8,04/12/2013,67.21845685900348,2.185224396157821,2033.836071686015,,194.41467030294655,653.2264753618152,,191.5866042271681,8.426530444756665,True
8,05/12/2013,51.96496681474477,2.230192832954512,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,209.4831971635321,9.298631142192995,False
6,06/12/2013,47.83289808296657,3.6265319150081163,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,205.21298756285947,6.600800075397669,False
19,07/12/2013,74.9197006865045,2.4411519198846423,,,194.41467030294655,,1784.4743314422399,190.17153554174905,9.018132029021626,False
17,08/12/2013,53.43429709145433,2.646596725403042,2033.836071686015,7737.577857051518,,653.2264753618152,,217.48359514974464,6.479169257574988,False
9,09/12/2013,40.83054247575088,2.0331548730729914,2033.836071686015,7737.577857051518,,,,199.08860820565292,5.366942408441469,False
15,10/12/2013,31.356614125124825,3.31981734236304,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,205.25898910817102,5.319898223932742,False
6,11/12/2013,59.20437768419728,3.4952988286617384,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,198.08038148335356,5.939219299734443,False
5,12/12/2013,35.598262413640505,3.1828822267009396,2033.836071686015,,,653.2264753618152,,193.2288267660278,7.827085554405745,True
21,13/12/2013,35.89690007097445,2.375439665422391,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,200.81277124949196,5.25043709932436,False
19,14/12/2013,45.09408403484575,2.8544410764234405,2033.836071686015,,194.41467030294655,,,194.06590003085304,5.306687857453694,False
38,15/12/2013,72.65145261701633,2.9847196172931234,2033.836071686015,,194.41467030294655,,1784.4743314422399,209.87746598839158,6.949692500421756,False
2,16/12/2013,62.77379024354189,3.48449519041192,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,215.4859767172223,9.77989887799483,False
10,17/12/2013,55.52816294776898,2.0337820616651525,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,192.23905895792117,9.728984325564138,False
4,18/12/2013,88.5500703825327,2.529502879164257,,,,653.2264753618152,,214.2151589716584,9.188128569460957,False
30,19/12/2013,68.33475780690591,2.0022125417370633,2033.836071686015,,194.41467030294655,,1784.4743314422399,217.12156282892633,8.806792166883422,False
26,20/12/2013,42.68498241340659,2.2913674702888978,2033.836071686015,,194.41467030294655,653.2264753618152,,215.39432640938637,9.991336301043173,False
40,21/12/2013,68.04240342038612,3.4946872007793823,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,212.79386145894134,7.512628331427868,False
38,22/12/2013,45.43238180623728,2.649387349805962,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,213.7679095125336,8.96863502269869,False
23,23/12/2013,57.512799823365114,2.864922871598891,2033.836071686015,,194.41467030294655,,,192.3780138133316,7.858538164204784,True
5,24/12/2013,61.32344287696038,3.7349489167125567,2033.836071686015,7737.577857051518,,,1784.4743314422399,205.94715456781245,8.352684703451803,False
29,25/12/2013,43.23357481867796,2.5973475187324997,2033.836071686015,,194.41467030294655,,,219.94277435047042,6.547689607493725,False
43,26/12/2013,33.954868812503825,3.081549056995518,,,,,,203.77133737343627,9.372051781647361,False
44,27/12/2013,70.12091868329166,3.805475109592609,2033.836071686015,,194.41467030294655,,1784.4743314422399,207.0336908412584,5.578181448110505,False
11,28/12/2013,51.25178623508013,3.81964311954456,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,190.47290332163377,8.346147600229036,False
10,29/12/2013,58.57647037653008,2.473074009127471,,,194.41467030294655,653.2264753618152,1784.4743314422399,194.56276757732564,8.77381271607125,False
40,30/12/2013,79.44623878659111,3.6775787998074314,,7737.577857051518,194.41467030294655,,,212.3045041929235,8.88943078914942,False
13,31/12/2013,42.65864621872156,3.435093955202923,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,219.18372702388933,6.724052394258548,False
28,01/01/2014,87.67148953851293,2.4332059732401836,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,201.20950182407557,5.9380443566332834,False
44,02/01/2014,50.93102310308759,2.6097054615674837,,7737.577857051518,194.41467030294655,,,198.27067746149,6.770128644599356,False
38,03/01/2014,56.446048329765034,2.092822496825989,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,213.7140871661595,9.673982565954399,False
1,04/01/2014,66.8094548671955,3.124946911625897,,7737.577857051518,194.41467030294655,653.2264753618152,,219.09381922123626,9.182823731791542,False
16,05/01/2014,56.16146912812601,2.3950579557369496,,7737.577857051518,194.41467030294655,653.2264753618152,,195.92605866352255,5.860836766709123,False
39,06/01/2014,47.024321107626854,3.4349592887649574,,,194.41467030294655,,1784.4743314422399,200.49615088412935,8.382651513301314,False
20,07/01/2014,82.1550038454153,3.979219015210553,2033.836071686015,,194.41467030294655,653.2264753618152,,201.6129595506678,9.855192923879027,False
10,08/01/2014,70.02512671494944,3.7000630503434575,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,216.37268461475696,7.685695316524294,False
32,09/01/2014,71.4879932605428,2.9774916231513644,,,194.41467030294655,,1784.4743314422399,203.98960347663586,6.931500556458235,False
2,10/01/2014,33.64370341669322,2.0043747653121464,,,194.41467030294655,,,202.45761633113426,5.738145685757079,False
41,11/01/2014,47.34665481167667,2.1901898325664266,2033.836071686015,7737.577857051518,194.41467030294655,,1784.4743314422399,200.28527950396716,9.901033051837192,False
38,12/01/2014,75.82820847794046,2.360015349992564,2033.836071686015,7737.577857051518,,653.2264753618152,,201.57148977829345,6.801594118823287,False
3,13/01/2014,81.34020981589472,3.143161537548394,,7737.577857051518,,,1784.4743314422399,212.18224011243876,9.980855647217904,False
30,14/01/2014,63.26323636290112,2.7169845528943783,,7737.577857051518,,,,195.40061170410843,7.189338958371858,False
32,15/01/2014,48.98267364673809,3.3799493531548315,2033.836071686015,7737.577857051518,,,,208.83480289219298,6.466131457785388,False
40,16/01/2014,53.5973018865328,2.2523126904276682,2033.836071686015,7737.577857051518,,,1784.4743314422399,193.69009575624275,9.052528434262719,False
44,17/01/2014,66.1793306657323,2.4072636072579296,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,219.41141718086098,9.562967795648563,False
17,18/01/2014,54.842526947096616,2.6595865797021148,,,,653.2264753618152,1784.4743314422399,217.7800177249312,8.779649276685603,True
6,19/01/2014,62.84778007016431,2.420604056323906,,7737.577857051518,194.41467030294655,,1784.4743314422399,219.74925240821653,7.624139239781743,False
22,20/01/2014,54.62837436098822,3.9655455141710334,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,204.21102807608918,5.249547518485258,False
39,21/01/2014,62.86157437333285,3.966712832710537,2033.836071686015,,,653.2264753618152,1784.4743314422399,193.74029947808975,5.198019440505838,True
33,22/01/2014,53.652124648677784,3.596718231845819,2033.836071686015,,194.41467030294655,,1784.4743314422399,196.4862055822112,9.12578241825447,False
29,23/01/2014,82.92398210879374,2.6085835792195837,2033.836071686015,,194.41467030294655,653.2264753618152,,212.42958022929935,6.094365123645905,False
27,24/01/2014,83.3762541734489,3.0935013797798634,2033.836071686015,,,,,211.22789481099147,5.421596100401322,False
13,25/01/2014,77.23294310799777,2.474195114608303,,,194.41467030294655,653.2264753618152,1784.4743314422399,213.78957554890613,5.771662514330756,False
17,26/01/2014,34.256414700213035,3.277645264909732,2033.836071686015,7737.577857051518,,,1784.4743314422399,195.80542967533316,5.341203021283949,False
39,27/01/2014,70.44221389374917,3.4743226735197794,,,194.41467030294655,,1784.4743314422399,202.56293130583055,8.918508282244977,False
33,28/01/2014,49.473192913754495,3.531841330880357,2033.836071686015,,194.41467030294655,,1784.4743314422399,212.83618556404656,9.898669693648424,False
38,29/01/2014,85.15024787651745,3.189725075534068,,,194.41467030294655,,1784.4743314422399,196.692704328271,6.606447172066787,False
5,30/01/2014,39.5144712008605,2.1481427552873704,2033.836071686015,7737.577857051518,194.41467030294655,,,205.95820977552137,9.191074354226167,False
44,31/01/2014,74.08406761660635,2.4145937584968946,,,,653.2264753618152,1784.4743314422399,210.58325583405235,8.782669166886262,False
21,01/02/2014,54.500689907882055,3.9539838473937814,,7737.577857051518,194.41467030294655,,,203.70947688978862,5.886362551587337,False
12,02/02/2014,77.98668927528809,2.4060022844087756,2033.836071686015,,,653.2264753618152,1784.4743314422399,205.3916590868859,7.599243071753433,False
2,03/02/2014,49.96952734380217,3.4317768300060587,2033.836071686015,7737.577857051518,,,,219.96508482293612,7.694990070610539,False
38,04/02/2014,79.8837468048378,3.866887910782623,,7737.577857051518,,653.2264753618152,1784.4743314422399,199.3511769492115,9.791706394036286,False
12,05/02/2014,39.02886384157091,3.3070588364562266,,7737.577857051518,,653.2264753618152,1784.4743314422399,211.24169895403048,9.150565020647896,True
1,06/02/2014,35.05860692185091,3.2572784674211492,2033.836071686015,,194.41467030294655,,,191.68190215399278,6.190231276601185,False
6,07/02/2014,54.55120811340641,3.618216908995371,2033.836071686015,,194.41467030294655,653.2264753618152,,212.57476530203704,8.25223883034861,True
34,08/02/2014,32.4805089610113,3.121565091462243,2033.836071686015,,,,1784.4743314422399,216.47768219264046,7.969523058147147,False
30,09/02/2014,53.22806019162067,3.2348035038585943,,,194.41467030294655,,,199.89168191125162,6.502799382072876,False
33,10/02/2014,38.73113922003567,3.4115701824403617,,,,,1784.4743314422399,201.1101261917584,7.132468435780477,False
41,11/02/2014,81.30861267335014,2.749787562866745,,,,,1784.4743314422399,210.42499577188025,9.991817592669868,False
43,12/02/2014,59.879588754866134,2.6283862870291252,,7737.577857051518,194.41467030294655,,1784.4743314422399,203.89701538275835,6.535553608503071,False
18,13/02/2014,66.76411043502772,2.653600927871042,2033.836071686015,7737.577857051518,194.41467030294655,,,215.98863118630356,9.106798745268172,False
11,14/02/2014,33.56041498154041,2.9508042406107498,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,197.72851139569735,8.550855583149477,False
8,15/02/2014,62.38456938641871,2.714402583404059,,7737.577857051518,,653.2264753618152,1784.4743314422399,199.56085967429888,8.929883586447037,False
12,16/02/2014,56.75195948219279,2.259700369273463,2033.836071686015,7737.577857051518,,,1784.4743314422399,196.7432587395831,6.924604181341012,False
37,17/02/2014,32.68054976037278,3.01210185199779,2033.836071686015,7737.577857051518,,,1784.4743314422399,190.26130642500482,9.991790815937327,False
5,18/02/2014,80.41370233101343,2.272409140129475,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,193.1513957236462,7.604228310439709,False
26,19/02/2014,75.81389216450103,3.2884715464010634,2033.836071686015,7737.577857051518,194.41467030294655,,,191.9656789792629,8.795096232274926,False
22,20/02/2014,54.21972474938195,2.5219643634524056,,7737.577857051518,,,1784.4743314422399,207.5964344302793,9.121652142793442,False
10,21/02/2014,77.57432781898534,2.805613637200028,,7737.577857051518,,653.2264753618152,1784.4743314422399,208.4600719334687,8.70825712042369,False
9,22/02/2014,40.39827662531201,3.109500422812798,,,,653.2264753618152,1784.4743314422399,217.00515196790656,8.27092134639712,False
30,23/02/2014,49.63570548903965,2.526145650639614,2033.836071686015,7737.577857051518,194.41467030294655,,1784.4743314422399,207.99996025176085,9.556620787007699,False
13,24/02/2014,61.05704529238575,3.560603960562573,,,,653.2264753618152,,218.904745884417,7.361783860921221,False
1,25/02/2014,88.25763101639723,3.846383042937245,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,195.7250093190105,7.693728827093181,False
19,26/02/2014,79.92181095456313,2.3915161739433017,,,194.41467030294655,653.2264753618152,,194.65742095530754,6.957970265026253,False
1,27/02/2014,78.33909205055544,3.5208976255148023,2033.836071686015,,194.41467030294655,,,200.92119122572234,5.694201200849697,False
10,28/02/2014,83.81997517985786,2.4382737147894327,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,195.22904362943396,8.429342301717965,False
12,01/03/2014,83.33580620568195,2.4817691210770594,2033.836071686015,7737.577857051518,,,,192.87734862954852,8.376103858828474,False
38,02/03/2014,58.42237805247814,3.1720800175779997,2033.836071686015,,194.41467030294655,653.2264753618152,,205.60719544379901,5.934612764953144,False
41,03/03/2014,57.70211955482564,3.1160279462088756,2033.836071686015,7737.577857051518,194.41467030294655,,1784.4743314422399,212.35331643385928,9.448104236419143,False
32,04/03/2014,78.58650779663033,2.1850738387337585,2033.836071686015,7737.577857051518,,,,211.26693960071927,5.228516821665028,False
13,05/03/2014,78.26258839173171,2.4243555641852974,2033.836071686015,,194.41467030294655,,,209.9883560920363,6.626293290377793,False
27,06/03/2014,65.21851375667237,2.103202602262966,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,196.64299591563034,7.644028924851597,False
4,07/03/2014,51.25518798905599,3.6252700932800237,,,,653.2264753618152,,215.49533671956559,5.443825493009932,False
7,08/03/2014,54.564328203112204,2.415623644105999,,7737.577857051518,,,1784.4743314422399,210.07567959375683,8.829753314000314,False
11,09/03/2014,72.23748898959914,2.59707603846152,2033.836071686015,7737.577857051518,194.41467030294655,,,200.1458030568434,6.342185108654597,False
19,10/03/2014,31.86814564520432,2.8457208201374895,,,194.41467030294655,,1784.4743314422399,203.77856200343848,9.798040446432768,False
44,11/03/2014,39.967600746314936,3.5311523411692693,2033.836071686015,,,,,195.22608119874053,7.341540593685015,False
42,12/03/2014,33.65472818717327,2.687195683586712,,7737.577857051518,,653.2264753618152,,196.03691645182536,8.396084487754228,True
12,13/03/2014,58.86522010677999,2.529606664768627,2033.836071686015,7737.577857051518,,653.2264753618152,,194.60246788343892,5.9956804984065935,False
36,14/03/2014,70.7471261748341,3.392034478406075,2033.836071686015,7737.577857051518,,653.2264753618152,,193.05174272412432,8.294869415305888,False
28,15/03/2014,45.66835073410161,2.135318532201409,,7737.577857051518,,653.2264753618152,1784.4743314422399,204.63153002466746,6.871557874186146,False
10,16/03/2014,89.93896774773151,3.5084466223698367,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,196.57380161107443,5.432471284680822,False
18,17/03/2014,70.66346239526564,2.7638003479766313,2033.836071686015,7737.577857051518,,,1784.4743314422399,199.80842435571648,8.473759599614198,False
33,18/03/2014,87.99663499481933,2.468795421047493,2033.836071686015,7737.577857051518,,,1784.4743314422399,194.24544117663675,8.695762506020356,False
43,19/03/2014,78.00107394616353,3.88195708466213,2033.836071686015,7737.577857051518,194.41467030294655,,,210.59828600307523,6.594650299517578,False
19,20/03/2014,30.187949716682915,2.5085718773447776,,,194.41467030294655,,,190.67838952611757,8.135513452886755,False
26,21/03/2014,55.30559430450444,3.745130969910039,2033.836071686015,7737.577857051518,,653.2264753618152,1784.4743314422399,207.46284500682594,9.778381003195772,False
31,22/03/2014,58.63692457270215,3.9512418790302917,2033.836071686015,7737.577857051518,,,,210.50233113360088,9.016456338550897,False
34,23/03/2014,71.66467014878496,3.0245338376891784,,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,206.36885367517067,5.740146381778695,False
2,24/03/2014,58.43572176689574,3.7340588111479804,2033.836071686015,,194.41467030294655,,1784.4743314422399,217.95001996098236,9.648181288160728,False
40,25/03/2014,89.4809944850518,3.1938977199448635,2033.836071686015,,194.41467030294655,653.2264753618152,1784.4743314422399,215.29208548078938,6.954406139027133,False
20,26/03/2014,85.98843985231292,3.331314446255822,,,194.41467030294655,,1784.4743314422399,212.40940869965377,7.651208819607973,False
30,27/03/2014,57.073190273368056,3.016495103335604,2033.836071686015,7737.577857051518,194.41467030294655,,,214.74326192901086,6.528369308624292,False
11,28/03/2014,65.57134531928463,3.4955740951065613,,,,653.2264753618152,,216.058262262428,6.304435643173351,False
30,29/03/2014,83.99603564903377,3.5722743832510133,,,,653.2264753618152,,207.33001003882606,9.383695124994906,False
1,30/03/2014,76.98386659518177,3.1903089838645107,2033.836071686015,,,,,193.29071443003298,5.055769349134487,True
11,31/03/2014,86.06439808528172,2.815723905242261,,,194.41467030294655,653.2264753618152,,195.85486311911524,5.649260480184567,False
45,01/04/2014,31.502567043122923,2.8907304653588213,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,,203.2877298752519,5.639482636305005,False
25,02/04/2014,88.95128932437271,3.3838194365290692,,7737.577857051518,194.41467030294655,,,209.639389155537,5.596827457113298,False
3,03/04/2014,33.53537531979832,2.927640545920263,,,,,1784.4743314422399,199.79519171853838,6.0054431546579545,False
33,04/04/2014,85.32360439461219,3.1911432110747784,,7737.577857051518,,653.2264753618152,,193.12672194698905,7.601164207347734,False
40,05/04/2014,68.34544093629404,3.4268957084483436,2033.836071686015,7737.577857051518,,653.2264753618152,,211.75900274235318,8.24059297606129,True
39,06/04/2014,77.98037339826325,2.893377875151799,,,194.41467030294655,,,196.33679614109877,7.028152133620456,False
29,07/04/2014,72.69733263137448,3.0733051516338463,,7737.577857051518,,,1784.4743314422399,208.68420661386577,8.915690902018591,False
8,08/04/2014,34.94319539918335,2.514700747108218,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,207.9615696275003,6.285640728574568,False
26,09/04/2014,75.41217680088684,3.9342666268841513,2033.836071686015,,194.41467030294655,,1784.4743314422399,203.46753350962067,8.696241132836247,False
25,10/04/2014,31.961895545438395,2.321272675560283,,,194.41467030294655,653.2264753618152,1784.4743314422399,199.345479661786,8.786210328583183,False
40,11/04/2014,66.0014304314471,3.266573900460961,2033.836071686015,7737.577857051518,194.41467030294655,653.2264753618152,1784.4743314422399,207.9670491992108,7.271392565721383,False
10,12/04/2014,48.04756111909959,2.5685617144454405,2033.836071686015,,194.41467030294655,,1784.4743314422399,216.5921919441572,7.345618173050535,False
17,13/04/2014,89.92087747124437,2.8622178124219695,2033.836071686015,,,653.2264753618152,,195.53390736464803,6.19973908411772,False
30,14/04/2014,33.360348340808,3.3914401506093608,2033.836071686015,,,,,215.68327666363305,7.130712744849376,False
3,15/04/2014,43.91334794598551,3.5912612693376733,2033.836071686015,,194.41467030294655,653.2264753618152,,200.71071484404726,9.52367708461928,False
8,16/04/2014,41.9921309076706,2.8801280934700246,,,,,1784.4743314422399,210.07702905275033,6.49352431236057,False
38,17/04/2014,37.85878424890942,3.2642083418084447,,,,653.2264753618152,1784.4743314422399,199.33692543732974,7.240929015744959,False
1,18/04/2014,64.63413151582844,2.0368459597854525,2033.836071686015,,,653.2264753618152,,210.15984949519168,9.610615074054898,False
